"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","timeout","failed_images","failed_audio","failed_video","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"true","6024","fullscreen","0","null","7054","pbtb0o7fkvk","camel","","","","","","","","","","","","","","","","",""
"","331","html-keyboard-response","1","2.0.0","7386","pbtb0o7fkvk","camel","Welcome to the experiment. Press any key to begin.","Shift","","","","","","","","","","","","","","",""
"","1421","survey-text","2","2.0.0","8841","pbtb0o7fkvk","camel","","{""participant_id"":""camel""}","","","","","","","","","","","","","","",""
"","1892","html-keyboard-response","3","2.0.0","10736","pbtb0o7fkvk","camel","
  <p>For this trial, you will see a series of images.</p>
  <p>Press the spacebar whenever you see a repeat of an image back to back.</p>
  <p>Press any key to begin.</p>"," ","","","","","","","","","","","","","","",""
"true","","preload","4","2.0.0","11489","pbtb0o7fkvk","camel","","","false","[]","[]","[]","","","","","","","","","","",""
"","null","image-keyboard-response","5","2.0.0","12506","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","0","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","6","2.0.0","13517","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","1","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","7","2.0.0","14534","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","2","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","8","2.0.0","15548","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","3","stimuli/woods_42.jpg","","","","",""
"","445","image-keyboard-response","9","2.0.0","16561","pbtb0o7fkvk","camel","stimuli/woods_42.jpg"," ","","","","","woods","A","repeat"," ","3","","","","","",""
"","null","image-keyboard-response","10","2.0.0","17575","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","4","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","11","2.0.0","18592","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","5","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","12","2.0.0","19597","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","6","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","13","2.0.0","20600","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","7","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","14","2.0.0","21606","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","8","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","15","2.0.0","22609","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","9","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","16","2.0.0","23616","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","10","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","17","2.0.0","24626","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","11","stimuli/bathroom_63.jpg","","","","",""
"","693","image-keyboard-response","18","2.0.0","25637","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg"," ","","","","","bathroom","C","repeat"," ","11","","","","","",""
"","null","image-keyboard-response","19","2.0.0","26640","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","12","stimuli/bridge_55.jpg","","","","",""
"","412","image-keyboard-response","20","2.0.0","27657","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg"," ","","","","","bridge","G","repeat"," ","12","","","","","",""
"","null","image-keyboard-response","21","2.0.0","28662","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","13","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","22","2.0.0","29667","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","14","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","23","2.0.0","30673","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","15","stimuli/woods_42.jpg","","","","",""
"","498","image-keyboard-response","24","2.0.0","31679","pbtb0o7fkvk","camel","stimuli/woods_42.jpg"," ","","","","","woods","A","repeat"," ","15","","","","","",""
"","null","image-keyboard-response","25","2.0.0","32688","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","16","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","26","2.0.0","33784","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","17","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","27","2.0.0","34790","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","18","stimuli/gym_24.jpg","","","","",""
"","511","image-keyboard-response","28","2.0.0","35794","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","repeat"," ","18","","","","","",""
"","null","image-keyboard-response","29","2.0.0","36797","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","19","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","30","2.0.0","37805","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","20","stimuli/desert_63.jpg","","","","",""
"","391","image-keyboard-response","31","2.0.0","38806","pbtb0o7fkvk","camel","stimuli/desert_63.jpg"," ","","","","","desert","L","repeat"," ","20","","","","","",""
"","null","image-keyboard-response","32","2.0.0","39810","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","21","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","33","2.0.0","40815","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","22","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","34","2.0.0","41817","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","23","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","35","2.0.0","42825","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","24","stimuli/gym_24.jpg","","","","",""
"","519","image-keyboard-response","36","2.0.0","43826","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","repeat"," ","24","","","","","",""
"","null","image-keyboard-response","37","2.0.0","44841","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","25","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","38","2.0.0","45846","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","26","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","39","2.0.0","46857","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","27","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","40","2.0.0","47865","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","28","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","41","2.0.0","48868","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","29","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","42","2.0.0","49878","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","30","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","43","2.0.0","50880","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","31","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","44","2.0.0","51887","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","32","stimuli/playground_23.jpg","","","","",""
"","601","image-keyboard-response","45","2.0.0","52896","pbtb0o7fkvk","camel","stimuli/playground_23.jpg"," ","","","","","playground","I","repeat"," ","32","","","","","",""
"","null","image-keyboard-response","46","2.0.0","53906","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","33","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","47","2.0.0","54913","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","34","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","48","2.0.0","55926","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","35","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","49","2.0.0","56942","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","36","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","50","2.0.0","57955","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","37","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","51","2.0.0","58958","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","38","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","52","2.0.0","60032","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","39","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","53","2.0.0","61034","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","40","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","54","2.0.0","62042","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","41","stimuli/bathroom_63.jpg","","","","",""
"","583","image-keyboard-response","55","2.0.0","63047","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg"," ","","","","","bathroom","C","repeat"," ","41","","","","","",""
"","null","image-keyboard-response","56","2.0.0","64054","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","42","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","57","2.0.0","65070","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","43","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","58","2.0.0","66075","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","44","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","59","2.0.0","67078","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","45","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","60","2.0.0","68091","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","46","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","61","2.0.0","69107","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","47","stimuli/desert_63.jpg","","","","",""
"","467","image-keyboard-response","62","2.0.0","70110","pbtb0o7fkvk","camel","stimuli/desert_63.jpg"," ","","","","","desert","L","repeat"," ","47","","","","","",""
"","null","image-keyboard-response","63","2.0.0","71113","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","48","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","64","2.0.0","72119","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","49","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","65","2.0.0","73131","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","50","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","66","2.0.0","74147","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","51","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","67","2.0.0","75162","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","52","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","68","2.0.0","76167","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","53","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","69","2.0.0","77172","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","54","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","70","2.0.0","78185","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","55","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","71","2.0.0","79186","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","56","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","72","2.0.0","80190","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","57","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","73","2.0.0","81196","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","58","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","74","2.0.0","82206","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","59","stimuli/playground_23.jpg","","","","",""
"","388","image-keyboard-response","75","2.0.0","83211","pbtb0o7fkvk","camel","stimuli/playground_23.jpg"," ","","","","","playground","I","repeat"," ","59","","","","","",""
"","null","image-keyboard-response","76","2.0.0","84213","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","60","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","77","2.0.0","85216","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","61","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","78","2.0.0","86226","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","62","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","79","2.0.0","87227","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","63","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","80","2.0.0","88232","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","64","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","81","2.0.0","89234","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","65","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","82","2.0.0","90239","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","66","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","83","2.0.0","91243","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","67","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","84","2.0.0","92244","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","68","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","85","2.0.0","93254","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","69","stimuli/gym_24.jpg","","","","",""
"","594","image-keyboard-response","86","2.0.0","94257","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","repeat"," ","69","","","","","",""
"","null","image-keyboard-response","87","2.0.0","95259","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","70","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","88","2.0.0","96260","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","71","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","89","2.0.0","97263","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","72","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","90","2.0.0","98267","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","73","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","91","2.0.0","99282","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","74","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","92","2.0.0","100285","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","75","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","93","2.0.0","101290","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","76","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","94","2.0.0","102301","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","77","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","95","2.0.0","103316","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","78","stimuli/gym_24.jpg","","","","",""
"","451","image-keyboard-response","96","2.0.0","104317","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","repeat"," ","78","","","","","",""
"","null","image-keyboard-response","97","2.0.0","105321","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","79","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","98","2.0.0","106330","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","80","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","99","2.0.0","107335","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","81","stimuli/woods_42.jpg","","","","",""
"","318","image-keyboard-response","100","2.0.0","108339","pbtb0o7fkvk","camel","stimuli/woods_42.jpg"," ","","","","","woods","A","repeat"," ","81","","","","","",""
"","null","image-keyboard-response","101","2.0.0","109341","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","82","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","102","2.0.0","110346","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","83","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","103","2.0.0","111347","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","84","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","104","2.0.0","112353","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","85","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","105","2.0.0","113359","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","86","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","106","2.0.0","114372","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","87","stimuli/kitchen_29.jpg","","","","",""
"","396","image-keyboard-response","107","2.0.0","115372","pbtb0o7fkvk","camel","stimuli/street_56.jpg"," ","","","","","street","E","non-repeat","null","88","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","108","2.0.0","116387","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","89","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","109","2.0.0","117401","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","90","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","110","2.0.0","118416","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","91","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","111","2.0.0","119430","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","92","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","112","2.0.0","120445","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","93","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","113","2.0.0","121448","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","94","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","114","2.0.0","122460","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","95","stimuli/bathroom_63.jpg","","","","",""
"","698","image-keyboard-response","115","2.0.0","123473","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg"," ","","","","","bathroom","C","repeat"," ","95","","","","","",""
"","null","image-keyboard-response","116","2.0.0","124488","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","96","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","117","2.0.0","125500","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","97","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","118","2.0.0","126516","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","98","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","119","2.0.0","127527","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","99","stimuli/woods_42.jpg","","","","",""
"","390","image-keyboard-response","120","2.0.0","128543","pbtb0o7fkvk","camel","stimuli/woods_42.jpg"," ","","","","","woods","A","repeat"," ","99","","","","","",""
"","null","image-keyboard-response","121","2.0.0","129545","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","100","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","122","2.0.0","130560","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","101","stimuli/bathroom_63.jpg","","","","",""
"","467","image-keyboard-response","123","2.0.0","131574","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg"," ","","","","","bathroom","C","repeat"," ","101","","","","","",""
"","null","image-keyboard-response","124","2.0.0","132588","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","102","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","125","2.0.0","133590","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","103","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","126","2.0.0","134605","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","104","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","127","2.0.0","135622","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","105","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","128","2.0.0","136637","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","106","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","129","2.0.0","137651","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","107","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","130","2.0.0","138667","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","108","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","131","2.0.0","139682","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","109","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","132","2.0.0","140698","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","110","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","133","2.0.0","141703","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","111","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","134","2.0.0","142713","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","112","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","135","2.0.0","143726","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","113","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","136","2.0.0","144742","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","114","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","137","2.0.0","145743","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","115","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","138","2.0.0","146759","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","116","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","139","2.0.0","147762","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","117","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","140","2.0.0","148778","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","118","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","141","2.0.0","149792","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","119","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","142","2.0.0","150805","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","120","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","143","2.0.0","151808","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","121","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","144","2.0.0","152822","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","122","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","145","2.0.0","153895","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","123","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","146","2.0.0","154897","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","124","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","147","2.0.0","155910","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","125","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","148","2.0.0","156921","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","repeat"," ","125","","","","","",""
