"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","223","2.0.0","232004","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","186","stimuli/coast_23.jpg","","","","",""
"","","","","","image-keyboard-response","224","2.0.0","233007","pwnth7f2j08","seal","null","stimuli/stream_36.jpg","null","stream","B","non-repeat","null","187","stimuli/stream_36.jpg","","","","",""
"","","","","","image-keyboard-response","225","2.0.0","234011","pwnth7f2j08","seal","null","stimuli/kitchen_23.jpg","null","kitchen","C","non-repeat","null","188","stimuli/kitchen_23.jpg","","","","",""
"","","","","","image-keyboard-response","226","2.0.0","235014","pwnth7f2j08","seal","643","stimuli/kitchen_23.jpg"," ","kitchen","C","repeat"," ","188","","","","","",""
"","","","","","image-keyboard-response","227","2.0.0","236017","pwnth7f2j08","seal","null","stimuli/field_19.jpg","null","field","D","non-repeat","null","189","stimuli/field_19.jpg","","","","",""
"","","","","","image-keyboard-response","228","2.0.0","237019","pwnth7f2j08","seal","null","stimuli/woods_17.jpg","null","woods","E","non-repeat","null","190","stimuli/woods_17.jpg","","","","",""
"","","","","","image-keyboard-response","229","2.0.0","238022","pwnth7f2j08","seal","null","stimuli/bathroom_38.jpg","null","bathroom","F","non-repeat","null","191","stimuli/bathroom_38.jpg","","","","",""
"","","","","","image-keyboard-response","230","2.0.0","239025","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","192","stimuli/coast_23.jpg","","","","",""
"","","","","","image-keyboard-response","231","2.0.0","240028","pwnth7f2j08","seal","null","stimuli/stream_36.jpg","null","stream","B","non-repeat","null","193","stimuli/stream_36.jpg","","","","",""
"","","","","","image-keyboard-response","232","2.0.0","241031","pwnth7f2j08","seal","null","stimuli/kitchen_23.jpg","null","kitchen","C","non-repeat","null","194","stimuli/kitchen_23.jpg","","","","",""
"","","","","","image-keyboard-response","233","2.0.0","242033","pwnth7f2j08","seal","null","stimuli/field_19.jpg","null","field","D","non-repeat","null","195","stimuli/field_19.jpg","","","","",""
"","","","","","image-keyboard-response","234","2.0.0","243035","pwnth7f2j08","seal","null","stimuli/woods_17.jpg","null","woods","E","non-repeat","null","196","stimuli/woods_17.jpg","","","","",""
"","","","","","image-keyboard-response","235","2.0.0","244038","pwnth7f2j08","seal","null","stimuli/bathroom_38.jpg","null","bathroom","F","non-repeat","null","197","stimuli/bathroom_38.jpg","","","","",""
"","","","","","image-keyboard-response","236","2.0.0","245041","pwnth7f2j08","seal","null","stimuli/desert_58.jpg","null","desert","J","non-repeat","null","198","stimuli/desert_58.jpg","","","","",""
"","","","","","image-keyboard-response","237","2.0.0","246043","pwnth7f2j08","seal","null","stimuli/playground_24.jpg","null","playground","K","non-repeat","null","199","stimuli/playground_24.jpg","","","","",""
"","","","","","image-keyboard-response","238","2.0.0","247045","pwnth7f2j08","seal","null","stimuli/street_13.jpg","null","street","L","non-repeat","null","200","stimuli/street_13.jpg","","","","",""
"","","","","","image-keyboard-response","239","2.0.0","248048","pwnth7f2j08","seal","null","stimuli/bridge_39.jpg","null","bridge","G","non-repeat","null","201","stimuli/bridge_39.jpg","","","","",""
"","","","","","image-keyboard-response","240","2.0.0","249050","pwnth7f2j08","seal","null","stimuli/gym_51.jpg","null","gym","H","non-repeat","null","202","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","241","2.0.0","250054","pwnth7f2j08","seal","null","stimuli/bar_6.jpg","null","bar","I","non-repeat","null","203","stimuli/bar_6.jpg","","","","",""
"","","","","","image-keyboard-response","242","2.0.0","251056","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","204","stimuli/coast_23.jpg","","","","",""
