"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","264","2.0.0","384962","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","223","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","265","2.0.0","385966","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","224","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","266","2.0.0","386970","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","225","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","267","2.0.0","387974","panu1747hap","cheetah","703","stimuli/playground_60.jpg"," ","playground","G","repeat"," ","225","","","","","",""
"","","","","","image-keyboard-response","268","2.0.0","388979","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","226","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","269","2.0.0","389983","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","227","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","270","2.0.0","390986","panu1747hap","cheetah","645","stimuli/bridge_12.jpg"," ","bridge","I","repeat"," ","227","","","","","",""
"","","","","","image-keyboard-response","271","2.0.0","391989","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","228","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","272","2.0.0","392993","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","229","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","273","2.0.0","393996","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","230","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","274","2.0.0","395000","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","231","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","275","2.0.0","396004","panu1747hap","cheetah","577","stimuli/playground_60.jpg"," ","playground","G","repeat"," ","231","","","","","",""
"","","","","","image-keyboard-response","276","2.0.0","397007","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","232","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","277","2.0.0","398012","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","233","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","278","2.0.0","399016","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","234","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","279","2.0.0","400019","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","235","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","280","2.0.0","401023","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","236","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","281","2.0.0","402027","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","237","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","282","2.0.0","403032","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","238","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","283","2.0.0","404037","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","239","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","284","2.0.0","405041","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","240","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","285","2.0.0","406045","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","241","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","286","2.0.0","407049","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","242","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","287","2.0.0","408053","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","243","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","288","2.0.0","409057","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","244","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","289","2.0.0","410061","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","245","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","290","2.0.0","411065","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","246","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","291","2.0.0","412069","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","247","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","292","2.0.0","413072","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","248","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","293","2.0.0","414076","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","249","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","294","2.0.0","415080","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","250","stimuli/kitchen_46.jpg","","","","",""
"","","","","","image-keyboard-response","295","2.0.0","416084","panu1747hap","cheetah","null","stimuli/street_47.jpg","null","street","L","non-repeat","null","251","stimuli/street_47.jpg","","","","",""
"","","","","","image-keyboard-response","296","2.0.0","417089","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","252","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","297","2.0.0","418093","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","253","stimuli/desert_36.jpg","","","","",""
